appid,name,release_date,developers,publishers,genres,categories,price_overview,metacritic_score,is_free,required_age,short_description,header_image,metadata_source,crawled_at
2665680,바벨탑: 혼돈의 생존자들,2026년 5월 26일,"[""NANOO""]","[""NANOO""]","[""액션"", ""어드벤처"", ""인디"", ""RPG"", ""전략""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam Cloud"", ""Steam 순위표"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 1400000, ""final_formatted"": ""₩ 14,000"", ""initial"": 1400000, ""initial_formatted"": """"}",,False,0.0,서바이버 액션 x 끝없는 파밍! 나만의 빌드를 만드는 로그라이트 액션 RPG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2665680/40ca72cee322852c88ba348a6f8a7a0d8e28d8b0/header_alt_assets_0_koreana.jpg?t=1780675337,appdetails,2026-06-07T01:16:03+00:00
1643320,S.T.A.L.K.E.R. 2: Heart of Chornobyl,2024년 11월 20일,"[""GSC Game World""]","[""GSC Game World (worldwide)"", ""SEGA (Japan)"", ""4Divinity (China and South East Asia)""]","[""액션"", ""어드벤처"", ""RPG""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""컨트롤러 일부 지원"", ""Steam Cloud"", ""HDR 사용 가능"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 6490000, ""final_formatted"": ""₩ 64,900"", ""initial"": 6490000, ""initial_formatted"": """"}",,False,0.0,"위험한 적과 치명적인 이상 현상, 강력한 아티팩트로 가득한 초르노빌의 드넓은 출입 금지 구역을 탐험해 보세요. 초르노빌의 심장부를 향해 나아가며 자신만의 장대한 이야기를 써 내려가세요. 나아갈 길을 현명하게 선택해야 합니다. 그 선택이 여러분의 운명과 인류의 미래를 결정할 테니까요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1643320/3e525c6969728ec1641c5834e660472357fcd4cf/header.jpg?t=1776173087,appdetails,2026-06-07T01:16:03+00:00
221040,BIOHAZARD 6,2013년 3월 21일,"[""Capcom""]","[""Capcom""]","[""액션"", ""어드벤처""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""공유 및 분할 화면"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""컨트롤러 일부 지원"", ""Steam Cloud"", ""Valve Anti-Cheat 사용"", ""Steam 순위표"", ""Remote Play Together"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 75, ""final"": 620000, ""final_formatted"": ""₩ 6,200"", ""initial"": 2480000, ""initial_formatted"": ""₩ 24,800""}",69.0,False,17.0,액션과 서바이벌 호러가 섞인 Biohazard 6는 2013의 극적인 공포 게임이 될 것을 약속합니다.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/221040/header.jpg?t=1768960676,appdetails,2026-06-07T01:16:03+00:00
376210,The Isle,2015년 12월 1일,"[""Afterthought LLC""]","[""Afterthought LLC""]","[""액션"", ""어드벤처"", ""인디"", ""대규모 멀티플레이어"", ""시뮬레이션"", ""앞서 해보기""]","[""멀티플레이어"", ""MMO"", ""PvP"", ""온라인 PvP"", ""컨트롤러 일부 지원"", ""Valve Anti-Cheat 사용""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 2150000, ""final_formatted"": ""₩ 21,500"", ""initial"": 2150000, ""initial_formatted"": """"}",,False,0.0,Experience fierce open world survival gameplay as you attempt to stay alive on an unforgiving island inhabited by dinosaurs! Hunt. Grow. Survive.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/376210/header.jpg?t=1653237914,appdetails,2026-06-07T01:16:03+00:00
1940340,Darkest Dungeon® II,2023년 5월 8일,"[""Red Hook Studios""]","[""Red Hook Studios""]","[""인디"", ""RPG"", ""전략""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 4200000, ""final_formatted"": ""₩ 42,000"", ""initial"": 4200000, ""initial_formatted"": """"}",81.0,False,0.0,"Darkest Dungeon II는 저주받은 자들의 여정을 담은 로그라이크 게임입니다. 원정대를 모집하고, 짐마차를 꾸리고, 쇠락해 가는 땅을 거쳐 종말을 막고자 절박한 최후의 여정을 떠나 보십시오. 하지만 여러분이 마주하게 될 가장 크나큰 위험은 바로 내부로부터 출현할 것입니다...",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1940340/header.jpg?t=1759351183,appdetails,2026-06-07T01:16:03+00:00
1448440,Wo Long: Fallen Dynasty,2023년 3월 3일,"[""KOEI TECMO GAMES CO., LTD.""]","[""KOEI TECMO GAMES CO., LTD."", ""CE-Asia(Asia)""]","[""액션"", ""어드벤처"", ""RPG""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""텍스트 크기 조정"", ""카메라 움직임 조정"", ""음량 개별 조절"", ""키보드 전용 옵션"", ""퀵타임 이벤트 없이 플레이 가능"", ""스테레오 사운드"", ""서라운드 사운드"", ""컨트롤러 일부 지원"", ""Steam Cloud"", ""Steam 순위표"", ""HDR 사용 가능"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 50, ""final"": 2490000, ""final_formatted"": ""₩ 24,900"", ""initial"": 4980000, ""initial_formatted"": ""₩ 49,800""}",79.0,False,19.0,「인왕」을 제작한 Team NINJA가 제공하는 다크 심국지 소울라이크 게임,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1448440/header.jpg?t=1775538052,appdetails,2026-06-07T01:16:03+00:00
1250410,Microsoft Flight Simulator (2020) 40th Anniversary Edition,2020년 8월 17일,"[""Asobo Studio""]","[""Xbox Game Studios""]","[""시뮬레이션""]","[""싱글 플레이어"", ""멀티플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""VR 지원"", ""앱 내 구매"", ""HDR 사용 가능"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 5990000, ""final_formatted"": ""₩ 59,900"", ""initial"": 5990000, ""initial_formatted"": """"}",91.0,False,0.0,"From gliders and helicopters to wide-body jets, fly highly detailed and accurate aircraft in the Microsoft Flight Simulator 40th Anniversary Edition. The world is at your fingertips.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1250410/header.jpg?t=1777409972,appdetails,2026-06-07T01:16:03+00:00
3450310,Europa Universalis V,2025년 11월 4일,"[""Paradox Tinto""]","[""Paradox Interactive""]","[""전략""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 6600000, ""final_formatted"": ""₩ 66,000"", ""initial"": 6600000, ""initial_formatted"": """"}",,False,0.0,"Paradox Interactive의 대표적인 역사 대전략 게임, Europa Universalis의 최신 버전에서 전쟁, 교역 또는 외교를 활용해 위대한 야망을 충족하고 5세기에 걸친 역사를 지배하세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3450310/9944293cf93d5c11430d3b69941221b614c3ea70/header.jpg?t=1779286100,appdetails,2026-06-07T01:16:03+00:00
2515020,FINAL FANTASY XVI,2024년 9월 17일,"[""Square Enix""]","[""Square Enix""]","[""액션"", ""RPG""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""캡션 이용 가능"", ""텍스트 크기 조정"", ""음량 개별 조절"", ""난이도 조정"", ""수시 저장"", ""스테레오 사운드"", ""자막 옵션"", ""서라운드 사운드"", ""Steam Cloud"", ""HDR 사용 가능"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 5880000, ""final_formatted"": ""₩ 58,800"", ""initial"": 5880000, ""initial_formatted"": """"}",,False,19.0,"강대한 소환수의 힘을 조종하는 「도미넌트」에 의해 일어난 전란의 시대를 그린 중후하고 장대한 판타지 세계. 플레이어는 주인공 클라이브 로즈필드의 생애를 따라가며, 가혹한 운명 속에서 발견하는 정의, 그리고 세계의 진실에 다가간다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2515020/header.jpg?t=1773294537,appdetails,2026-06-07T01:16:03+00:00
291550,Brawlhalla,2017년 10월 17일,"[""Blue Mammoth Games""]","[""Ubisoft""]","[""액션"", ""인디"", ""무료 플레이""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""스크린 공유 및 분할 PvP"", ""협동"", ""온라인 협동"", ""스크린 공유 및 분할 협동"", ""공유 및 분할 화면"", ""크로스 플랫폼 멀티플레이어"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""컨트롤러 일부 지원"", ""Remote Play 휴대전화"", ""Remote Play 태블릿"", ""Remote Play TV"", ""Remote Play Together""]",,,True,0.0,"An epic platform fighter for up to 8 players online or local. Try casual free-for-alls, ranked matches, or invite friends to a private room. And it's free! Play cross-platform with millions of players on PlayStation, Xbox, Nintendo Switch, iOS, Android &amp; Steam! Frequent updates. Over sixty Legends.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/291550/d45da3073a879997599862c460b14d4f0f98c5ae/header_alt_assets_8.jpg?t=1779901078,appdetails,2026-06-07T01:16:03+00:00
2695940,PANICORE (패니코어),2024년 5월 31일,"[""ZTEK Studio""]","[""ZTEK Studio""]","[""액션"", ""어드벤처"", ""인디""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 850000, ""final_formatted"": ""₩ 8,500"", ""initial"": 850000, ""initial_formatted"": """"}",,False,0.0,"[패니코어]는 퍼마데스, AI 몬스터, 협동 플레이를 혼합한 서바이벌 호러 게임입니다. 잡히지 않고 탈출해야 하지만, 몬스터들은 여러분의 발자국 소리뿐만 아니라 목소리도 들을 수 있으니 주의하세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2695940/7ba4bc192562f2fd7267801f965ed93a6f8b61c7/header.jpg?t=1774881329,appdetails,2026-06-07T01:16:03+00:00
2943650,FragPunk,2025년 3월 6일,"[""Bad Guitar Studio""]","[""NetEase Games""]","[""액션"", ""무료 플레이""]","[""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""컨트롤러 완벽 지원""]",,,True,0.0,"프래크펑크는 짜릿한 5대5 히어로 슈팅 게임으로, 샤드 카드를 통해 전투의 규칙을 깨고 매 라운드마다 색다른 경험을 제공합니다. 여러분의 기술을 마음껏 발휘할 준비를 하세요!",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2943650/3664bad9e7a0739c2c4639424f711f9efb973eab/header_alt_assets_7.jpg?t=1780468898,appdetails,2026-06-07T01:16:03+00:00
534380,Dying Light 2 Stay Human: Reloaded Edition,2022년 2월 3일,"[""Techland""]","[""Techland""]","[""액션"", ""어드벤처"", ""RPG""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Steam Cloud"", ""Remote Play TV"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 6600000, ""final_formatted"": ""₩ 66,000"", ""initial"": 6600000, ""initial_formatted"": """"}",,False,0.0,"인류는 바이러스와의 승산 없는 싸움을 이어 나가고 있습니다. 좀비 떼가 지배하는 아포칼립스 이후의 오픈 월드에서 파쿠르와 전투 스킬은 생존에 있어서 필수입니다. 낮 동안 도시를 자유롭게 이동하되, 밤에는 사방에 깔린 괴물들을 조심하세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/534380/header.jpg?t=1772550031,appdetails,2026-06-07T01:16:03+00:00
1601580,프로스트펑크2,2024년 9월 20일,"[""11 bit studios""]","[""11 bit studios""]","[""시뮬레이션"", ""전략""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""텍스트 크기 조정"", ""음량 개별 조절"", ""난이도 조정"", ""수시 저장"", ""스테레오 사운드"", ""서라운드 사운드"", ""Steam Cloud"", ""가족 공유""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 4700000, ""final_formatted"": ""₩ 47,000"", ""initial"": 4700000, ""initial_formatted"": """"}",85.0,False,0.0,"눈보라의 재앙이 지구를 덮친 후 30년 뒤를 배경으로 하는 사회 생존 게임에서 도시를 개발하고, 확장하고, 발전시키세요. 프로스트펑크2에서는 끝나지 않는 혹독한 겨울을 견디는 동시에 모든 결정을 주시하는 위원회 파벌들과 조화를 이루어야 합니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1601580/578eb4c6e2c0164eb4ff0518b713ea35de6928b0/header_alt_assets_5.jpg?t=1780326779,appdetails,2026-06-07T01:16:03+00:00
513710,SCUM,2025년 6월 17일,"[""Gamepires""]","[""Gamepires""]","[""액션"", ""어드벤처"", ""인디"", ""대규모 멀티플레이어""]","[""싱글 플레이어"", ""멀티플레이어"", ""MMO"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""카메라 움직임 조정"", ""음량 개별 조절"", ""난이도 조정"", ""스테레오 사운드"", ""서라운드 사운드"", ""통계""]","{""currency"": ""KRW"", ""discount_percent"": 60, ""final"": 1960000, ""final_formatted"": ""₩ 19,600"", ""initial"": 4900000, ""initial_formatted"": ""₩ 49,000""}",,False,0.0,"Welcome to SCUM, a ruthless open-world survival game where deep character customization defines the prisoner you become. Loot, craft, hunt, build, and fight to outlast a hostile island where every choice can change your fate. Stay alive. Stay dangerous. Become harder to kill.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/513710/d4ed90b822bbc7c3031ba691aa24e02a5d68a0bf/header_alt_assets_1.jpg?t=1779716240,appdetails,2026-06-07T01:16:03+00:00
221100,DayZ,2018년 12월 13일,"[""Bohemia Interactive""]","[""Bohemia Interactive""]","[""액션"", ""어드벤처"", ""대규모 멀티플레이어""]","[""멀티플레이어"", ""MMO"", ""PvP"", ""온라인 PvP"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""Steam 트레이딩 카드"", ""Steam 창작마당"", ""Steam Cloud"", ""Valve Anti-Cheat 사용""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 5900000, ""final_formatted"": ""₩ 59,000"", ""initial"": 5900000, ""initial_formatted"": """"}",,False,18.0,"대종말 이후의 세계에서 당신은 과연 얼마나 버틸 수 있을까요? 감염된 ‘좀비’들이 세상을 장악한 땅에서, 제한된 자원을 두고 다른 생존자와 경쟁해야 합니다. 낯선 이들과 손을 잡고 함께 살아남으시겠습니까? 아니면 배신을 피하기 위해 고독한 늑대가 되시겠습니까? 이것이 바로 DayZ, 곧 당신의 이야기입니다.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/221100/header.jpg?t=1769695513,appdetails,2026-06-07T01:16:03+00:00
1238810,Battlefield™ V,2020년 10월 22일,"[""DICE""]","[""Electronic Arts""]","[""액션""]","[""싱글 플레이어"", ""멀티플레이어"", ""PvP"", ""온라인 PvP"", ""Steam 도전 과제"", ""컨트롤러 완벽 지원"", ""Steam 트레이딩 카드"", ""HDR 사용 가능""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 5500000, ""final_formatted"": ""₩ 55,000"", ""initial"": 5500000, ""initial_formatted"": """"}",,False,0.0,"최고의 Battlefield V 경험을 선사합니다. 1년 차 및 2년 차 에디션의 모든 무기, 탑승장비, 보조장비와 최고의 커스터마이즈 콘텐츠로 인류의 가장 거대했던 전투에 들어가세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1238810/header.jpg?t=1772707365,appdetails,2026-06-07T01:16:03+00:00
2231380,Tom Clancy's Ghost Recon® Breakpoint,2023년 1월 23일,"[""Ubisoft Paris""]","[""Ubisoft""]","[""액션"", ""어드벤처""]","[""싱글 플레이어"", ""멀티플레이어"", ""협동"", ""온라인 협동"", ""Steam 도전 과제"", ""캡션 이용 가능"", ""컨트롤러 일부 지원"", ""HDR 사용 가능""]","{""currency"": ""KRW"", ""discount_percent"": 0, ""final"": 6500000, ""final_formatted"": ""₩ 65,000"", ""initial"": 6500000, ""initial_formatted"": """"}",,False,18.0,최신 Tom Clancy's Ghost Recon에서 고스트가 되어 울브즈라는 악당 특수 요원 무리에 맞서 싸우십시오!,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2231380/header.jpg?t=1764778328,appdetails,2026-06-07T01:16:03+00:00
368500,어쌔신 크리드 신디케이트,2015년 11월 18일,"[""Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios""]","[""Ubisoft""]","[""액션"", ""어드벤처""]","[""싱글 플레이어"", ""Steam 도전 과제"", ""앱 내 구매"", ""음량 개별 조절"", ""난이도 조정"", ""마우스 전용 옵션"", ""수시 저장"", ""스테레오 사운드"", ""서라운드 사운드"", ""컨트롤러 일부 지원""]","{""currency"": ""KRW"", ""discount_percent"": 75, ""final"": 1100000, ""final_formatted"": ""₩ 11,000"", ""initial"": 4400000, ""initial_formatted"": ""₩ 44,000""}",74.0,False,0.0,"1868년, 런던 산업 혁명이 정점에 달해 있는 부패로 얼룩진 도시에서 암흑가의 조직을 이끄세요. 액션과 음모, 잔혹한 전투로 생동감 넘치는 모험을 즐겨보세요.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/368500/header.jpg?t=1766772262,appdetails,2026-06-07T01:16:03+00:00
